,track_id,title,artist,genre,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
1707,60548,Riff Cloud,Raya Brass Band,International,0.484,0.53,0.54,0.886,0.0634,0.0762,136.974,0.875
1708,60549,Romska Karsilamas,Raya Brass Band,International,0.68,0.628,0.57,0.821,0.0445,0.0751,130.174,0.858
1709,61668,Nickles and Dimes,T Bird,Hip-Hop,0.166,0.707,0.381,0.000902,0.109,0.0802,92.309,0.275
1710,61884,Old Western Firefight,Cullah,Hip-Hop,0.142,0.662,0.487,0.0,0.104,0.332,140.056,0.921
1711,62163,Glasses High,Sophia Knapp,Pop,0.28,0.73,0.595,0.228,0.0793,0.029,110.104,0.738
1712,62164,Into The Waves,Sophia Knapp,Pop,0.191,0.78,0.642,0.0841,0.185,0.0314,123.02,0.773
1713,62183,Bouge ton popotin,Dr Sakis,International,0.00791,0.839,0.75,0.315,0.0496,0.0563,126.08,0.887
1714,62184,Le malin,Le pouvoir,International,0.18,0.779,0.812,0.0,0.0828,0.055,120.913,0.686
1715,62186,La Femme De Mon Patron,Daouda,International,0.219,0.669,0.823,6.08e-06,0.282,0.185,117.898,0.939
1716,62188,Chéri ton disque est rayé,Patience Dabany,International,0.325,0.676,0.863,0.00152,0.157,0.041,99.919,0.901
1717,62192,Victoire,Petit Yodé & l'Enfant Siro,International,0.635,0.498,0.934,0.00785,0.192,0.207,145.267,0.929
1718,62193,L'argent appelle l'argent,Pamelo Mounk'a,International,0.0366,0.542,0.818,0.0242,0.415,0.0585,112.066,0.778
1719,62195,La Go d'à côté (Original Mix),Arielle T,International,0.0028,0.726,0.843,3.47e-06,0.14,0.0497,127.011,0.891
1720,62525,Mistery Woman,Tommy Tornado,International,0.023,0.847,0.628,0.000264,0.129,0.0474,111.109,0.902
1721,62526,Gladiator,Tommy Tornado,International,0.198,0.715,0.838,0.574,0.13,0.0406,144.392,0.532
1722,62528,Ruff & Tuff,Tommy Tornado,International,0.0602,0.694,0.653,0.335,0.0775,0.0756,138.248,0.583
1723,62532,Mascarade,Tommy Tornado,International,0.174,0.688,0.727,0.66,0.266,0.0391,80.578,0.719
1724,63224,Harmony,Dumbo Gets Mad,Pop,0.0826,0.289,0.629,0.111,0.248,0.0385,115.094,0.396
1725,63226,You Make You Feel,Dumbo Gets Mad,Pop,0.0752,0.75,0.715,0.274,0.213,0.0525,103.947,0.42
1726,63470,Blood Will Tell,Mutilation Rites,Rock,0.0,0.107,0.941,0.884,0.104,0.103,82.197,0.142
1727,63471,Goliath,Mutilation Rites,Rock,1.09e-06,0.121,0.951,0.936,0.0856,0.0927,153.552,0.0944
1728,63733,Abraham Lincoln and Albert Einstein,Cullah,Hip-Hop,0.419,0.531,0.91,0.000146,0.401,0.243,151.315,0.624
1729,63755,A Dangerous Game,Cullah,Hip-Hop,0.0332,0.363,0.937,0.886,0.0824,0.28,146.711,0.262
1730,63757,Sweet As Pie,Cullah,Hip-Hop,0.0444,0.52,0.67,0.28,0.191,0.0529,170.051,0.149
1731,63770,Western Firefight 2,Cullah,Hip-Hop,0.00924,0.681,0.838,0.0824,0.648,0.0404,119.992,0.181
1732,63789,Never Stop,Cullah,Hip-Hop,0.786,0.861,0.94,0.0168,0.267,0.213,127.033,0.681
1733,64091,Spectropia Suite: VII. This Time That Place,Elliott Sharp,Experimental,0.702,0.317,0.488,0.0864,0.165,0.0704,170.802,0.165
1734,64332,Passion Unlimited - Beat to the Feeling 94 Version,Pierlo,Electronic,0.016,0.801,0.848,0.921,0.511,0.0342,110.994,0.89
1735,64618,Deuce,Indian Wells,Electronic,0.325,0.696,0.601,0.951,0.256,0.104,115.144,0.314
1736,64659,Fake Italian,Labasheeda,Rock,0.695,0.414,0.713,0.904,0.0834,0.0405,138.212,0.323
1737,64918,Cannibals - Ryser Remix,The Units,Rock,0.000141,0.578,0.815,0.604,0.111,0.0424,91.03,0.518
1738,65037,A Lifetime of Summers Past,Candlegravity,Electronic,0.714,0.567,0.439,0.147,0.354,0.0852,155.139,0.19
1739,65038,Snow Monkeys,Candlegravity,Electronic,0.963,0.56,0.0451,0.85,0.118,0.034,130.016,0.0673
1740,65039,Circuit Doves,Candlegravity,Electronic,0.03,0.712,0.584,0.921,0.184,0.0457,119.99,0.272
1741,65040,Anxiety Ejection,Candlegravity,Electronic,0.00175,0.693,0.421,0.762,0.106,0.0571,94.992,0.411
1742,65683,People Like You,Bill Borman,Folk,0.795,0.395,0.145,0.000256,0.109,0.0422,133.232,0.191
1743,66180,Life Unfolds,Derek Clegg,Folk,0.848,0.607,0.594,0.00169,0.125,0.0273,109.883,0.336
1744,66187,Tragic,Derek Clegg,Folk,0.857,0.563,0.419,0.000292,0.131,0.0312,141.103,0.454
1745,66390,Komodo Dodo,Krackatoa,Electronic,0.0605,0.6,0.775,0.844,0.164,0.0323,120.0,0.41
1746,66525,Bending Light,Krackatoa,Instrumental,0.617,0.295,0.374,0.0832,0.294,0.0391,119.925,0.164
1747,66637,I'm Not Walking Alone,Glad Ghosts,Electronic,0.0628,0.486,0.812,1.67e-06,0.116,0.0474,111.034,0.346
1748,66646,Tokyo,The Suzan,Pop,0.053,0.599,0.863,0.0117,0.119,0.0555,164.93,0.804
1749,66648,Jungle Beat,The Suzan,Pop,0.0307,0.462,0.393,0.0182,0.0832,0.0389,113.592,0.237
1750,66649,Uh Ah,The Suzan,Pop,0.000833,0.33,0.856,0.654,0.11,0.0777,170.873,0.288
1751,66650,Wild Animal,The Suzan,Pop,0.0879,0.498,0.854,0.469,0.269,0.0482,125.785,0.336
1752,66757,Under the Mountain,Krackatoa,Instrumental,0.0581,0.701,0.764,0.503,0.108,0.027,119.984,0.402
1753,66783,Candy City,Supercute,Pop,0.841,0.553,0.157,0.0,0.171,0.0869,182.244,0.208
1754,67017,The Twisted Road,Michael Chapman,Folk,0.0786,0.617,0.427,0.00732,0.124,0.0352,149.955,0.358
1755,67330,Rutherford,Drama for Yamaha,Pop,0.787,0.444,0.443,0.000662,0.495,0.0396,121.213,0.677
1756,67331,Diver,Drama for Yamaha,Pop,0.616,0.346,0.613,0.0133,0.113,0.0727,87.545,0.0397
1757,67332,Island Pop,Drama for Yamaha,Pop,0.155,0.385,0.685,0.857,0.0748,0.0742,117.403,0.441
1758,67333,Lagoon,Drama for Yamaha,Pop,0.0339,0.225,0.483,0.0268,0.111,0.0556,193.804,0.187
1759,67334,Spears,Drama for Yamaha,Pop,0.533,0.535,0.663,0.00828,0.292,0.0506,129.49,0.658
1760,67336,Waterflies,Drama for Yamaha,Pop,0.348,0.482,0.678,0.491,0.1,0.0397,125.862,0.505
1761,67557,Hazy Days,The Jacobins,Rock,0.0989,0.49,0.519,0.139,0.321,0.031,139.985,0.147
1762,67760,Rites Wild Theme,Rites Wild,Pop,7.13e-06,0.491,0.458,0.682,0.122,0.0309,147.028,0.68
1763,67829,Shaking Boombah,Krackatoa,Experimental,0.16,0.795,0.763,0.0298,0.155,0.0301,119.943,0.798
1764,68582,In The Streets,Indian Wells,Electronic,0.25,0.453,0.564,0.885,0.27,0.29,80.213,0.313
1765,68587,South Beach,Indian Wells,Electronic,0.653,0.676,0.568,0.000142,0.405,0.136,119.959,0.564
1766,68820,Blackout,Zulus,Rock,0.00014,0.286,0.917,0.936,0.0403,0.0448,152.539,0.465
1767,68821,Death in the Current,Zulus,Rock,0.000299,0.154,0.737,0.918,0.0861,0.0584,140.806,0.0484
1768,68842,Old Bangum (Baggum),Howie Mitchell,Folk,0.761,0.471,0.443,0.0,0.114,0.0279,105.957,0.666
1769,68909,Walking,InPerfektion,Rock,0.129,0.555,0.818,0.00232,0.0592,0.0252,93.99,0.137
1770,69195,Last Flight Home - Remix,Marc Burt,Electronic,0.013,0.701,0.712,0.893,0.692,0.0461,129.999,0.406
1771,69303,The Subtle Body Wears A Shadow,Diamond Terrifier,Experimental,0.935,0.219,0.0687,0.653,0.237,0.04,89.601,0.0353
1772,69904,Engano Seu,"Oddish ""Castro""",Hip-Hop,0.109,0.527,0.946,0.0,0.314,0.404,80.439,0.702
1773,70300,Underwater Maze,Morsa,Electronic,0.0297,0.31,0.44,0.313,0.339,0.0419,160.178,0.154
1774,70301,Belly Button,Morsa,Electronic,0.284,0.697,0.11,0.894,0.109,0.04,119.997,0.12
1775,70302,Expectation,Morsa,Electronic,0.28,0.738,0.458,0.761,0.579,0.0497,99.992,0.521
1776,70403,Pigeon Song,Pile,Rock,0.000317,0.221,0.947,0.719,0.26,0.119,94.685,0.171
1777,70813,Sakit Jiwa Terinfeksi,Hellcore,Rock,1.08e-05,0.305,0.982,0.0313,0.297,0.117,130.778,0.2
1778,71225,Cara de Poker,J-K,Hip-Hop,0.256,0.661,0.728,2.45e-06,0.347,0.265,180.054,0.829
1779,71228,Tenho,J-K,Hip-Hop,0.0991,0.886,0.726,0.00011,0.0546,0.207,95.039,0.828
1780,71230,Kamikaze,J-K,Hip-Hop,0.691,0.733,0.576,3.45e-05,0.0775,0.391,84.802,0.661
1781,71231,Perspectivas,J-K,Hip-Hop,0.208,0.799,0.564,8.69e-06,0.0885,0.267,86.025,0.426
1782,71243,Encontrei (feat. Agir) - Versão Acústica,Dengaz,Hip-Hop,0.779,0.648,0.475,0.0,0.273,0.219,164.153,0.567
1783,71253,Homem Sem Alma (I Got You) - Ao Vivo,Dengaz,Hip-Hop,0.249,0.6,0.664,0.00351,0.105,0.0824,123.09,0.407
1784,71507,BACKSTRAP (feat. PuppySpazz),Starpause,Electronic,0.0357,0.71,0.73,0.033,0.0649,0.209,168.089,0.153
1785,71514,Shut Up,Rhinostrich,Electronic,0.00868,0.401,0.945,0.768,0.138,0.0407,128.048,0.0384
1786,72050,The Cannabis Cafe,David Rovics,Folk,0.625,0.534,0.625,0.00052,0.468,0.0511,127.709,0.793
1787,72064,Babylon... She's Falling,Quest Poetics,Rock,0.0819,0.638,0.623,0.0,0.0482,0.115,111.149,0.432
1788,72146,Sydney 180211,Justice Yeldham,Experimental,0.0446,0.3,0.966,0.0995,0.946,0.281,132.661,0.0337
1789,72206,Stabmixer Bazar,Music for your Plants,Electronic,0.0417,0.635,0.836,0.813,0.155,0.0806,184.032,0.349
1790,72210,القذافي الأمازون الحرس,Music for your Plants,Electronic,0.00387,0.615,0.818,0.864,0.116,0.065,119.934,0.18
1791,72215,Tomb Raider - Club Mix,Music for your Plants,Electronic,0.0119,0.731,0.84,0.878,0.0844,0.0566,100.002,0.244
1792,72290,Two Miles,Squarehead,Rock,0.0702,0.287,0.97,0.113,0.162,0.1,167.407,0.301
1793,72456,Call of the Beehive - Bonus Song,The Blind Shake,Rock,2.3e-05,0.156,0.953,0.892,0.0862,0.0544,167.038,0.0655
1794,72477,Last Days of Disco,Fhernando,Electronic,0.00514,0.765,0.692,0.849,0.0645,0.105,122.01,0.892
1795,73087,Western Forest,Wooden White Noise Fire Sounds,Pop,0.699,0.525,0.465,0.953,0.147,0.0405,74.342,0.0962
1796,73495,Mariachi Bandits of Gatling Gun Ridge,Krackatoa,Instrumental,0.319,0.639,0.588,0.956,0.0815,0.0316,120.018,0.354
1797,73519,The Evil That Men Do,Hounds of Hate,Rock,0.00011,0.275,0.977,0.262,0.122,0.0816,154.596,0.364
1798,73520,Pride,Hounds of Hate,Rock,0.00224,0.266,0.929,0.603,0.289,0.0542,130.482,0.647
1799,73522,Blood from a Stone,Hounds of Hate,Rock,2.76e-05,0.308,0.931,0.0238,0.237,0.0584,94.516,0.486
1800,73761,Weapons,Dad Rocks!,International,0.167,0.488,0.562,7.08e-05,0.237,0.0231,83.011,0.456
1801,73763,Belly Button,Morsa,International,0.284,0.697,0.11,0.894,0.109,0.04,119.997,0.12
1802,73766,Tork Sport,Shoes And Socks Off,International,0.0112,0.477,0.838,0.0344,0.108,0.0691,174.816,0.848
1803,73768,Jewel,ZOE.LEELA,International,0.12,0.718,0.639,0.00372,0.231,0.284,142.975,0.533
1804,73770,Sunrise Number 1,Stormy Mondays,International,0.284,0.528,0.77,0.0389,0.13,0.034,121.317,0.625
1805,73772,Fragile Meadow,The Black Atlantic,International,0.986,0.708,0.255,9.5e-06,0.0948,0.0336,104.93,0.358
1806,73774,At the Mall,Emerald Park,International,0.00559,0.646,0.895,0.0436,0.0927,0.0423,153.098,0.96
1807,73775,Nice Work If You Can Get It,Mel Torme & the Mel-Tones,International,0.897,0.58,0.374,0.000332,0.396,0.0316,75.599,0.717
1808,73776,Different Feelings,StrangeZero,International,0.455,0.533,0.609,0.000775,0.155,0.354,120.069,0.225
1809,73778,Odysseus,Bonus,International,0.0545,0.717,0.672,0.425,0.111,0.275,92.994,0.416
1810,73792,Vogelbird,Sleeping Policemen,Pop,0.00245,0.408,0.66,0.000892,0.106,0.033,172.164,0.417
1811,73921,This Christmas,Scott Dotta,Pop,0.717,0.468,0.209,0.0,0.108,0.0309,130.549,0.155
1812,74347,König in Thule,Emil Klotzsch,Experimental,0.856,0.277,0.329,0.0778,0.0969,0.0367,140.333,0.12
1813,74348,Be Sweet,Marco Trovatello,Rock,0.736,0.757,0.72,0.791,0.112,0.0616,119.976,0.144
1814,74362,Sweet Shop,Doctor P,Electronic,0.00487,0.592,0.886,0.062,0.306,0.032,139.913,0.106
1815,74371,Christmas Wish No. 3571,Wiredrawn,Experimental,0.637,0.349,0.563,0.00162,0.196,0.061,80.044,0.538
1816,74372,Jolly Old St Nicholas,Pitch Feather,Experimental,0.6,0.677,0.718,0.0,0.109,0.0327,110.973,0.692
1817,74373,To Drive the Cold Winter Away,Julianne Marx & Craig Olson,Experimental,0.405,0.396,0.456,7.43e-06,0.11,0.0317,80.834,0.387
1818,74374,Oh Holy Night,Roslyn O. Smith/Gospel Choir of Lousiana,Experimental,0.754,0.499,0.512,0.108,0.231,0.0288,173.971,0.154
1819,74376,How Far Is It to Bethlehem (Featuring the Girl's Choir of Peterborough Cathedral,David Clifton With Ikos & the Choirs of Peterborough Cathedral,Experimental,0.869,0.32,0.156,3.14e-05,0.112,0.0389,94.65,0.29
1820,74378,Deck the Halls,The Hohohos!,Experimental,0.0388,0.547,0.923,0.0,0.195,0.0908,169.978,0.771
1821,74383,Hungover Boxing Day,The Gasoline Brothers,Experimental,0.0466,0.572,0.472,1.41e-05,0.104,0.0299,120.073,0.468
1822,74384,Jingle Bell Swing,Mark Smeby,Experimental,0.119,0.792,0.764,0.00202,0.0808,0.0465,109.302,0.564
1823,74385,What Child Is This (Greensleeves) [Live],Allison Crowe,Experimental,0.944,0.38,0.0818,0.00704,0.107,0.0338,99.632,0.214
1824,74386,Christmas in Japan,The Kyoto Connection,Experimental,0.212,0.369,0.624,2.42e-06,0.116,0.0287,90.062,0.0867
1825,74387,Flekkefjord,Blear Moon,Experimental,0.941,0.426,0.394,0.712,0.118,0.0803,119.277,0.0691
1826,74392,Joy to the World,Thicker Than Water,Experimental,0.00387,0.393,0.507,0.239,0.201,0.0306,155.28,0.234
1827,74393,In the Bleak Midwinter (Snow on Snow),Rue Royale,Experimental,0.88,0.636,0.338,0.641,0.111,0.032,100.036,0.179
1828,74945,Morning Light,Mate,Pop,0.522,0.633,0.77,0.0,0.235,0.0293,95.052,0.624
1829,75230,Sublimation - Steps,Aching Beauty,Rock,0.000283,0.434,0.884,1.69e-05,0.316,0.0657,95.078,0.278
1830,75372,2012,Kellee Maize,Hip-Hop,0.0249,0.516,0.746,0.000798,0.0772,0.204,110.838,0.619
1831,75375,Explode,Kellee Maize,Hip-Hop,0.0691,0.801,0.846,0.0439,0.244,0.299,119.951,0.622
1832,75378,Tree of Life,Kellee Maize,Hip-Hop,0.0105,0.576,0.698,3.73e-05,0.344,0.0784,130.276,0.149
1833,75412,Healing Tones,Kellee Maize,Hip-Hop,0.831,0.416,0.688,0.0319,0.0673,0.187,72.292,0.431
1834,75415,Takeover,Kellee Maize,Hip-Hop,0.0425,0.628,0.811,0.0,0.0468,0.277,129.957,0.764
1835,75417,Trapped,Kellee Maize,Hip-Hop,0.0285,0.385,0.943,0.0,0.272,0.427,145.104,0.505
1836,75419,La La Love,Kellee Maize,Hip-Hop,0.164,0.782,0.682,0.0,0.109,0.188,99.988,0.698
1837,75420,Catch Me,Kellee Maize,Hip-Hop,0.0471,0.436,0.896,1.93e-06,0.176,0.272,99.68,0.783
1838,75425,Eleven 11 Remix,Kellee Maize,Hip-Hop,0.0268,0.636,0.851,0.00174,0.204,0.109,129.989,0.481
1839,75429,Underwater Sleep While Trying Not to Breath,Cherly KaCherly,Instrumental,0.589,0.613,0.314,0.909,0.0964,0.0966,121.301,0.58
1840,75430,Wake up & Wash Your Face in Tap Air,Cherly KaCherly,Instrumental,0.0619,0.687,0.332,0.774,0.0721,0.0551,139.902,0.437
1841,75431,Passive Aggressive Ia All We Have. You Can't Shout Underwater,Cherly KaCherly,Instrumental,0.446,0.545,0.516,0.811,0.129,0.048,140.181,0.612
1842,75432,She's Leaving for Work in the Underwater Tram. I Think I'll Take a Minute to Think About It,Cherly KaCherly,Instrumental,0.9,0.611,0.332,0.212,0.0774,0.0357,120.075,0.101
1843,75433,Starting My Work with the Daily Rebuilding of the Telescope,Cherly KaCherly,Instrumental,0.519,0.351,0.863,0.77,0.16,0.0357,80.649,0.493
1844,75434,Using Air Bubbles as Lenses I See the Outside. I Suspect the World Is Not What It Seems,Cherly KaCherly,Instrumental,0.752,0.65,0.323,0.5,0.122,0.041,123.3,0.281
1845,75435,Time Is Running out. I'm Sure.,Cherly KaCherly,Instrumental,0.921,0.495,0.234,0.869,0.0939,0.0367,134.767,0.08
1846,75436,I Can See Her. She's at Work Not Even Noticing I'm Watching,Cherly KaCherly,Instrumental,0.958,0.639,0.174,0.794,0.107,0.0562,119.944,0.371
1847,75437,I Have a Proof. The World Is a Drop of Water Falling Slowly to It's End,Cherly KaCherly,Instrumental,0.626,0.615,0.551,0.343,0.386,0.0394,119.996,0.198
1848,75439,She's Leaving Home. Not the Best Timing,Cherly KaCherly,Instrumental,0.991,0.495,0.244,0.827,0.234,0.0361,104.825,0.112
1849,75440,The Drop Is Hitting the Ledge. All That's Visible Is the City Falling Apart. She's No Where Around,Cherly KaCherly,Instrumental,0.891,0.444,0.422,0.954,0.307,0.0399,140.027,0.289
1850,75441,When I Find Her We Have to Swim Through the City. The City Is Dust. We See the World Outside the Bubble,Cherly KaCherly,Instrumental,0.97,0.379,0.263,0.248,0.0896,0.0264,66.46,0.0895
1851,75442,Outside the Water Drop There's More Rain Drops. We Jump from One to the Other on Our Way to the Pond,Cherly KaCherly,Instrumental,0.172,0.491,0.771,0.885,0.147,0.0526,169.981,0.539
1852,75443,"The Pond Was Too Far, but We Have the Small Buthtub Just for the Both of Us",Cherly KaCherly,Instrumental,0.915,0.128,0.302,0.0596,0.12,0.0373,68.676,0.111
1853,75692,Crazy Love,Cape Canaveral,Pop,0.0763,0.553,0.797,0.0019,0.196,0.0319,119.996,0.616
1854,75749,Raja (King),Kellee Maize,Hip-Hop,0.111,0.637,0.837,0.0,0.17,0.189,93.76,0.86
1855,75883,Doom,Colin L. Orchestra,Folk,0.362,0.29,0.425,0.000136,0.266,0.0332,114.897,0.104
1856,75908,Suit and Tie,The Monitors,Rock,0.0535,0.487,0.753,0.926,0.211,0.0519,141.063,0.8
1857,76128,Budding,Broke For Free,Pop,0.398,0.607,0.731,0.837,0.228,0.0354,91.976,0.605
1858,76129,942 Miles,Broke For Free,Pop,0.663,0.803,0.568,0.906,0.225,0.0334,96.997,0.377
1859,76130,The Gold Lining,Broke For Free,Pop,0.85,0.649,0.706,0.764,0.102,0.0294,95.993,0.348
1860,76131,Things to Come,Broke For Free,Pop,0.02,0.663,0.724,0.817,0.12,0.0606,90.0,0.0752
1861,76659,Future Music (radionarcotix Remix),Decktonic,Electronic,0.0453,0.663,0.793,0.663,0.0988,0.0874,119.973,0.157
1862,77564,Abba Ingee,Bryyn,Pop,0.642,0.552,0.663,0.665,0.228,0.0372,175.952,0.581
1863,78213,The Hammered Dulcimer as Psaltery - Psaltery Piece / Aura Lee,Howie Mitchell,Folk,0.977,0.497,0.089,0.397,0.1,0.0875,88.667,0.0503
1864,78833,Akuma,Stray,Hip-Hop,0.0447,0.497,0.741,2.22e-06,0.513,0.522,168.75,0.184
1865,78834,O Demónio,Stray,Hip-Hop,0.256,0.693,0.561,3.92e-06,0.594,0.344,140.128,0.288
1866,78839,Cascos,Stray,Hip-Hop,0.00804,0.49,0.807,0.0,0.51,0.23,175.106,0.488
1867,78841,Martelo das Feiticeiras,Stray,Hip-Hop,0.51,0.47,0.802,0.0,0.0761,0.306,141.621,0.553
1868,78843,Chewbacca,Stray,Hip-Hop,0.229,0.69,0.576,1.59e-05,0.224,0.11,129.919,0.181
1869,78845,Nuvem Mágica,Stray,Hip-Hop,0.0463,0.649,0.678,0.0,0.131,0.0472,137.967,0.24
1870,78847,Como Uma Lesma,Stray,Hip-Hop,0.847,0.491,0.377,0.0121,0.181,0.0542,120.058,0.341
1871,78848,Sola Vermelha,Stray,Hip-Hop,0.557,0.548,0.527,0.0,0.131,0.0712,71.022,0.326
1872,78849,Cipralex (feat. Pulso),Stray,Hip-Hop,0.0397,0.322,0.621,0.0,0.195,0.102,166.126,0.0959
1873,78850,Kamehameha (feat. J-K),Stray,Hip-Hop,0.46,0.663,0.926,9e-05,0.0896,0.225,129.049,0.597
1874,78851,Chuço,Stray,Hip-Hop,0.00903,0.397,0.89,0.0,0.187,0.322,128.79,0.297
1875,78852,Âncora (feat. Manel Cruz),Stray,Hip-Hop,0.102,0.761,0.677,0.00129,0.358,0.115,107.025,0.107
1876,79575,Take A Dare,Games,Rock,0.0198,0.368,0.963,7.55e-05,0.144,0.141,177.631,0.454
1877,79606,Snurker,trollhead,Electronic,0.000939,0.6,0.773,0.348,0.166,0.0982,140.027,0.397
1878,80000,City Lights,Brock Tyler,Folk,0.878,0.594,0.328,0.00142,0.0927,0.0387,113.663,0.12
1879,80001,The Stars on Your Way,Brock Tyler,Folk,0.509,0.689,0.644,0.0733,0.137,0.0302,113.997,0.708
1880,80002,Morning Flowers,Brock Tyler,Folk,0.543,0.509,0.368,0.000596,0.0989,0.0354,94.029,0.204
1881,80003,Mountainside,Brock Tyler,Folk,0.33,0.579,0.572,0.106,0.0873,0.03,84.983,0.483
1882,80004,Frenchman Valley,Brock Tyler,Folk,0.629,0.552,0.522,0.159,0.107,0.044,89.403,0.38
1883,80005,My Love for You,Brock Tyler,Folk,0.357,0.657,0.283,0.0222,0.107,0.0279,114.103,0.224
1884,80680,Snoshti Sum Libe,Black Sea Hotel,International,0.92,0.673,0.135,0.0,0.122,0.048,111.102,0.203
1885,80686,"Spava Mi Se, Lega Mi Se",Black Sea Hotel,International,0.971,0.357,0.128,0.0,0.056,0.0328,100.931,0.102
1886,80687,Malka Moma Dvori Mela,Black Sea Hotel,International,0.975,0.53,0.106,0.0,0.0945,0.0459,131.48,0.308
1887,80793,Spirit,Ostin,Electronic,0.368,0.382,0.143,0.853,0.231,0.0578,200.073,0.0469
1888,81082,Where Will You Go,Jacco Gardner,Folk,0.00518,0.53,0.88,0.297,0.0785,0.0357,90.019,0.717
1889,81083,Cabinet of Curiosities,Jacco Gardner,Folk,0.163,0.584,0.757,0.218,0.14,0.0378,100.025,0.201
1890,81084,A House on the Moon,Jacco Gardner,Folk,0.00297,0.521,0.71,0.0072,0.165,0.0406,134.961,0.386
1891,81085,Summer's Game,Jacco Gardner,Folk,0.332,0.608,0.709,0.0505,0.116,0.0271,120.056,0.537
1892,81362,Silent Night,Maya Solovéy,Experimental,0.913,0.457,0.0767,0.000418,0.111,0.0359,107.212,0.215
1893,81365,The Little Drummer Boy,Maya Solovéy,Experimental,0.923,0.493,0.0785,0.000685,0.112,0.0369,130.804,0.121
1894,81457,Forecasting,Podington Bear,Instrumental,0.995,0.564,0.00343,0.955,0.0933,0.172,86.725,0.657
1895,81485,Low Jack,Podington Bear,Instrumental,0.302,0.827,0.0924,0.812,0.103,0.0728,79.985,0.729
1896,81491,Arp & Piano Beat,Podington Bear,Instrumental,0.0233,0.749,0.951,0.864,0.112,0.0555,93.017,0.98
1897,81512,Simpler,Podington Bear,Instrumental,0.123,0.673,0.425,0.721,0.17,0.0501,106.002,0.528
1898,81523,Twinkletoes,Podington Bear,Instrumental,0.461,0.587,0.278,0.948,0.153,0.0602,89.979,0.921
1899,81555,Rabbiting,Podington Bear,Instrumental,0.212,0.774,0.889,0.962,0.0745,0.0801,99.998,0.337
1900,81565,Baile,Podington Bear,Instrumental,0.0174,0.775,0.648,0.891,0.0852,0.0584,175.997,0.862
1901,81576,Winjammer,Podington Bear,Instrumental,0.692,0.758,0.56,0.813,0.0941,0.0503,115.995,0.746
1902,81586,Molasses,Podington Bear,Instrumental,0.014,0.658,0.568,0.287,0.143,0.0402,160.104,0.676
1903,81600,Euphoric,Podington Bear,Instrumental,0.915,0.711,0.225,0.949,0.118,0.072,100.004,0.661
1904,81612,Better Times Ahead,Podington Bear,Instrumental,0.15,0.793,0.558,0.85,0.0956,0.0606,109.03,0.964
1905,81613,Bwip,Podington Bear,Instrumental,0.841,0.825,0.869,0.913,0.0873,0.0568,99.953,0.898
1906,81623,Whistle Work,Podington Bear,Instrumental,0.00667,0.692,0.516,0.908,0.0687,0.0836,176.033,0.965
1907,81638,Brightening,Podington Bear,Instrumental,0.904,0.0837,0.163,0.942,0.122,0.0448,85.562,0.0308
1908,81650,Loaming Pulse,Podington Bear,Instrumental,0.897,0.291,0.0865,0.841,0.105,0.0533,66.231,0.0606
1909,81660,Swollen Cloud,Podington Bear,Instrumental,0.994,0.211,0.108,0.92,0.0836,0.0597,73.838,0.0318
1910,81781,Like Brigade,Podington Bear,Instrumental,0.973,0.814,0.0887,0.944,0.0951,0.0505,81.995,0.79
1911,81792,Wellness,Podington Bear,Instrumental,0.955,0.572,0.0389,0.942,0.11,0.036,135.037,0.466
1912,81802,Lola,Podington Bear,Instrumental,0.465,0.676,0.454,0.899,0.105,0.047,99.979,0.524
1913,81803,Not Much,Podington Bear,Instrumental,0.996,0.569,0.19,0.972,0.108,0.0552,111.934,0.829
1914,81814,Dimlight,Podington Bear,Instrumental,0.99,0.362,0.00303,0.978,0.0697,0.0431,98.722,0.197
1915,81938,In Our Hands,Jenny O.,Folk,0.607,0.574,0.568,0.000303,0.085,0.0285,91.508,0.669
1916,81946,Good Love,Jenny O.,Folk,0.041,0.669,0.688,0.0562,0.356,0.0251,105.082,0.942
1917,81988,Dolphin Waltz,Podington Bear,Instrumental,0.991,0.494,0.0676,0.89,0.121,0.049,80.004,0.846
1918,81999,Lope - Trip,Podington Bear,Instrumental,0.413,0.713,0.449,0.889,0.102,0.0624,145.033,0.254
1919,82914,Bonnies Theme,Krackatoa,Instrumental,0.461,0.573,0.386,0.446,0.0862,0.0291,119.982,0.127
1920,82915,Dining on Backs of the Brave,Krackatoa,Instrumental,0.758,0.199,0.165,0.503,0.0818,0.0375,201.631,0.0669
1921,82916,Chasing Butterflies Into the Snow,Krackatoa,Instrumental,0.337,0.514,0.198,0.95,0.053,0.0358,72.005,0.127
1922,82917,Handguns in Heaven,Krackatoa,Instrumental,0.307,0.624,0.486,0.193,0.231,0.0307,115.007,0.268
1923,82918,Ascent of Sham,Krackatoa,Instrumental,0.988,0.549,0.218,0.944,0.164,0.0358,120.169,0.0387
1924,82919,Corporate Conga Line,Krackatoa,Instrumental,0.139,0.493,0.562,0.0062,0.921,0.0415,111.086,0.394
1925,82920,Opus Delorean,Krackatoa,Instrumental,0.351,0.636,0.375,0.9,0.127,0.0254,95.003,0.393
1926,82921,Crawling Down Walls,Krackatoa,Instrumental,0.394,0.607,0.277,0.00438,0.118,0.0323,79.393,0.265
1927,82928,Diwali Charlie,Krackatoa,Instrumental,0.103,0.687,0.49,0.934,0.332,0.0279,110.699,0.239
